date,location,windgustdir,windgustspeed,winddir9am,winddir3pm,windspeed9am,windspeed3pm
9/23/2009,Mildura,W,52,SW,W,22,31
9/23/2009,Portland,W,59,WSW,W,19,43
9/23/2009,Watsonia,W,54,WSW,SW,24,26
9/23/2009,Dartmoor,W,56,WSW,WSW,17,35
9/23/2009,Brisbane,W,57,W,W,19,26
9/23/2009,Cairns,N,31,N,NNE,13,15
9/23/2009,GoldCoast,WNW,70,NW,WNW,35,37
9/23/2009,Townsville,N,30,NW,N,19,17
9/23/2009,Adelaide,SW,48,WSW,WSW,24,20
9/23/2009,MountGambier,WSW,54,W,W,30,35
9/23/2009,Nuriootpa,WSW,63,WSW,W,31,28
9/23/2009,Woomera,W,56,WSW,W,30,24
9/23/2009,Albany,NA,NA,N,N,24,30
9/23/2009,Witchcliffe,W,44,W,WNW,20,15
9/23/2009,PearceRAAF,WSW,35,WSW,WSW,17,22
9/23/2009,PerthAirport,WSW,39,WSW,WSW,20,22
9/23/2009,Perth,WSW,33,SW,W,15,13
9/23/2009,SalmonGums,WNW,43,WNW,W,26,22
9/23/2009,Hobart,ESE,48,SE,SE,7,15
9/23/2009,Launceston,WSW,39,E,WSW,6,19
9/23/2009,AliceSprings,SSE,37,SSE,SE,28,20
9/23/2009,Darwin,WNW,41,WSW,WNW,15,30
9/24/2009,Albury,NW,41,WNW,NW,9,24
9/24/2009,BadgerysCreek,WSW,50,WSW,W,17,28
9/24/2009,Cobar,W,33,S,WSW,9,17
9/24/2009,CoffsHarbour,ENE,33,ENE,NE,13,20
9/24/2009,Moree,WSW,41,SSW,W,22,24
9/24/2009,Newcastle,NA,NA,W,NW,15,46
9/24/2009,NorahHead,WSW,30,W,ENE,17,15
9/24/2009,NorfolkIsland,NA,59,NNW,W,24,28
9/24/2009,Penrith,N,52,SE,W,4,26
9/24/2009,Richmond,WNW,44,SW,WNW,9,31
9/24/2009,Sydney,NA,NA,W,WNW,31,17
9/24/2009,SydneyAirport,W,52,WSW,W,24,28
9/24/2009,WaggaWagga,WSW,31,W,W,15,20
9/24/2009,Williamtown,WNW,63,WNW,WNW,35,41
9/24/2009,Wollongong,SW,57,SW,SW,19,26
9/24/2009,Canberra,NA,NA,NA,NA,NA,NA
9/24/2009,Tuggeranong,W,43,WNW,W,26,28
9/24/2009,MountGinini,SW,85,NA,NA,NA,NA
9/24/2009,Ballarat,NA,NA,NNW,WNW,30,31
9/24/2009,Bendigo,WNW,43,NW,W,19,17
9/24/2009,Sale,W,59,NNW,W,9,31
9/24/2009,MelbourneAirport,N,59,NNW,NW,30,15
9/24/2009,Melbourne,N,59,NNW,NW,30,15
9/24/2009,Mildura,WNW,41,NW,WNW,19,17
9/24/2009,Portland,WNW,65,WNW,WNW,39,33
9/24/2009,Watsonia,NNW,50,N,W,15,22
9/24/2009,Dartmoor,NW,56,WNW,NW,24,33
9/24/2009,Brisbane,W,33,WSW,SW,13,11
9/24/2009,Cairns,SE,39,SE,SE,24,28
9/24/2009,GoldCoast,ENE,28,WSW,E,11,20
9/24/2009,Townsville,S,44,SSE,ENE,26,31
9/24/2009,Adelaide,NW,46,WNW,WNW,24,20
9/24/2009,MountGambier,WNW,54,WNW,NW,28,30
9/24/2009,Nuriootpa,NW,48,WNW,WNW,28,30
9/24/2009,Woomera,NW,48,NNW,NW,19,24
9/24/2009,Albany,NA,NA,WSW,N,48,43
9/24/2009,Witchcliffe,W,50,WSW,SSW,20,24
9/24/2009,PearceRAAF,WSW,54,SW,SW,30,31
9/24/2009,PerthAirport,SW,54,WSW,SW,26,37
9/24/2009,Perth,SW,46,WSW,SW,20,24
9/24/2009,SalmonGums,W,67,W,SW,28,28
9/24/2009,Walpole,W,65,WSW,SW,35,28
9/24/2009,Hobart,N,50,NNW,NNW,20,20
9/24/2009,Launceston,N,50,NNW,NNW,13,24
9/24/2009,AliceSprings,ENE,26,ENE,ENE,15,9
9/24/2009,Darwin,NNE,48,E,N,15,30
9/25/2009,Albury,NNW,44,NNE,N,22,13
9/25/2009,BadgerysCreek,NW,39,N,N,13,17
9/25/2009,Cobar,NNW,65,N,NNW,17,37
9/25/2009,CoffsHarbour,NNE,37,SE,NNE,11,22
9/25/2009,Moree,NW,31,NNE,N,15,17
9/25/2009,Newcastle,NA,NA,NW,W,9,7
9/25/2009,NorahHead,NNE,57,NNW,NE,22,31
9/25/2009,NorfolkIsland,W,50,WSW,WSW,28,31
9/25/2009,Penrith,N,46,NW,NE,7,22
9/25/2009,Richmond,NNW,44,NNE,N,17,24
9/25/2009,Sydney,NA,NA,N,NE,17,24
9/25/2009,SydneyAirport,NE,52,NNW,NE,20,37
9/25/2009,WaggaWagga,WSW,81,N,NNW,19,28
9/25/2009,Williamtown,WNW,43,NW,NW,17,26
9/25/2009,Wollongong,NE,59,NE,NE,19,43
9/25/2009,Canberra,NA,NA,NA,NA,NA,NA
9/25/2009,Tuggeranong,NW,57,NW,NNW,6,24
9/25/2009,MountGinini,WNW,113,WNW,NW,30,26
9/25/2009,Ballarat,NA,NA,NNE,NW,28,33
9/25/2009,Bendigo,W,44,N,W,9,20
9/25/2009,Sale,NW,59,NNW,NW,26,24
9/25/2009,MelbourneAirport,N,70,NNE,NNW,41,22
9/25/2009,Melbourne,N,70,NNE,NNW,41,22
9/25/2009,Mildura,WSW,57,NNW,SW,19,28
9/25/2009,Portland,W,50,NW,WNW,22,26
9/25/2009,Watsonia,N,52,N,N,24,19
9/25/2009,Dartmoor,W,54,NW,W,20,24
9/25/2009,Brisbane,NNE,30,SW,NE,7,13
9/25/2009,Cairns,ENE,33,S,NE,17,24
9/25/2009,GoldCoast,NNW,37,E,NE,7,19
9/25/2009,Townsville,NE,39,ENE,NE,11,24
9/25/2009,Adelaide,W,63,NW,W,13,19
9/25/2009,MountGambier,WNW,54,NNW,W,19,31
9/25/2009,Nuriootpa,WNW,63,NW,W,30,26
9/25/2009,Woomera,WSW,100,WSW,WSW,31,57
9/25/2009,Albany,NA,NA,S,S,20,15
9/25/2009,Witchcliffe,SE,33,SSE,SSE,11,17
9/25/2009,PerthAirport,ESE,37,SE,ESE,24,17
9/25/2009,Perth,SE,33,SSE,ESE,19,9
9/25/2009,SalmonGums,S,48,SSW,S,28,28
9/25/2009,Walpole,SSW,35,SSE,S,15,13
9/25/2009,Hobart,NNW,52,NNW,NW,17,24
9/25/2009,Launceston,N,63,NW,NNW,11,24
9/25/2009,AliceSprings,NW,43,NW,WSW,31,26
9/25/2009,Darwin,NNW,37,ENE,NNW,13,24
9/26/2009,Albury,WNW,56,WNW,W,37,24
9/26/2009,BadgerysCreek,NW,80,WNW,WNW,48,37
9/26/2009,Cobar,WSW,63,WSW,W,30,31
9/26/2009,CoffsHarbour,WNW,70,NNW,WNW,26,31
9/26/2009,Moree,W,56,WSW,WSW,31,35
9/26/2009,Newcastle,NA,NA,NW,NW,74,65
9/26/2009,NorahHead,NNW,61,WNW,W,20,26
9/26/2009,NorfolkIsland,SW,37,WSW,SW,22,22
9/26/2009,Penrith,NW,78,W,WNW,28,43
9/26/2009,Richmond,W,72,W,W,37,39
9/26/2009,Sydney,NA,NA,NA,W,NA,33
9/26/2009,SydneyAirport,W,78,NW,WNW,48,46
9/26/2009,WaggaWagga,WNW,59,W,W,30,28
9/26/2009,Williamtown,WNW,81,WNW,W,41,46
9/26/2009,Wollongong,W,107,SW,W,30,37
9/26/2009,Canberra,NA,NA,NA,NA,NA,NA
9/26/2009,Tuggeranong,WNW,63,NW,WNW,31,22
9/26/2009,MountGinini,W,74,W,WNW,28,26
9/26/2009,Ballarat,W,61,WNW,WSW,28,30
9/26/2009,Bendigo,WSW,72,W,WSW,17,39
9/26/2009,Sale,W,72,W,WNW,43,43
9/26/2009,MelbourneAirport,SW,72,W,WSW,30,39
9/26/2009,Melbourne,SW,72,W,WSW,30,39
9/26/2009,Mildura,WSW,59,W,W,30,26
9/26/2009,Portland,SW,65,SSW,SW,22,35
9/26/2009,Watsonia,WSW,59,W,W,22,35
9/26/2009,Dartmoor,SSW,80,SW,SW,24,35
9/26/2009,Brisbane,WSW,48,NNW,WNW,9,17
9/26/2009,Cairns,ENE,37,S,NE,15,24
9/26/2009,GoldCoast,W,52,NNW,N,19,33
9/26/2009,Townsville,ENE,33,ENE,ENE,13,26
9/26/2009,Adelaide,SW,59,SW,SW,24,26
9/26/2009,MountGambier,SW,74,SW,SW,37,37
9/26/2009,Nuriootpa,NW,61,WSW,WSW,28,31
9/26/2009,Woomera,SW,70,SW,SSW,41,31
9/26/2009,Albany,NA,NA,NE,SE,6,26
9/26/2009,Witchcliffe,NNE,26,NE,WSW,9,11
9/26/2009,PerthAirport,E,50,ENE,ENE,28,13
9/26/2009,Perth,NE,33,ENE,ENE,17,13
9/26/2009,SalmonGums,ESE,28,ENE,ESE,13,11
9/26/2009,Walpole,E,30,NNE,WNW,15,7
9/26/2009,Hobart,WSW,57,E,WSW,11,17
9/26/2009,Launceston,NW,43,SSE,NW,9,22
9/26/2009,AliceSprings,S,48,SE,SSE,30,26
9/26/2009,Darwin,WNW,33,NE,WNW,13,24
9/27/2009,Albury,W,61,WNW,W,35,37
9/27/2009,BadgerysCreek,WNW,72,WSW,W,28,28
9/27/2009,Cobar,SW,50,SW,WSW,28,31
9/27/2009,CoffsHarbour,WSW,56,SSW,WSW,13,26
9/27/2009,Moree,WSW,57,SW,W,33,30
9/27/2009,Newcastle,NA,NA,NW,NW,74,56
9/27/2009,NorahHead,WNW,50,W,WNW,22,28
9/27/2009,NorfolkIsland,NNW,44,NNW,NW,15,20
9/27/2009,Penrith,WNW,74,W,WSW,24,35
9/27/2009,Richmond,SW,70,W,WNW,35,33
9/27/2009,Sydney,NA,NA,W,W,39,35
9/27/2009,SydneyAirport,W,81,WNW,W,48,52
9/27/2009,WaggaWagga,WSW,63,W,W,37,39
9/27/2009,Williamtown,WNW,78,WNW,WNW,44,54
9/27/2009,Wollongong,WNW,107,WSW,WSW,48,56
9/27/2009,Canberra,NA,NA,NA,NA,NA,NA
9/27/2009,Tuggeranong,W,54,WNW,NW,30,26
9/27/2009,MountGinini,W,52,W,WSW,20,24
9/27/2009,Ballarat,WSW,65,WSW,SW,31,31
9/27/2009,Bendigo,WSW,65,WSW,SW,33,41
9/27/2009,Sale,W,104,W,W,46,56
9/27/2009,MelbourneAirport,WSW,81,WSW,SW,44,48
9/27/2009,Melbourne,WSW,81,WSW,SW,44,48
9/27/2009,Mildura,SW,48,SW,SW,20,22
9/27/2009,Portland,SW,59,SW,SW,28,24
9/27/2009,Watsonia,WSW,70,WSW,SW,31,35
9/27/2009,Dartmoor,SW,67,SW,SW,37,30
9/27/2009,Brisbane,W,54,WSW,W,17,22
9/27/2009,Cairns,SE,33,SSE,ENE,15,24
9/27/2009,GoldCoast,WNW,56,WNW,W,19,33
9/27/2009,Townsville,SSW,46,SSW,ENE,31,20
9/27/2009,Adelaide,SW,43,SW,SSW,24,15
9/27/2009,MountGambier,SSW,57,SW,SW,31,31
9/27/2009,Nuriootpa,SW,41,WSW,WSW,24,26
9/27/2009,Woomera,S,52,SSW,SSW,26,17
9/27/2009,Albany,NA,NA,N,NNW,2,7
9/27/2009,Witchcliffe,NNW,43,N,NW,15,24
9/27/2009,PerthAirport,NNE,37,NNE,WNW,24,24
9/27/2009,Perth,NW,31,NNE,W,13,13
9/27/2009,SalmonGums,NNE,39,N,N,24,22
9/27/2009,Walpole,NNW,43,N,WNW,13,22
9/27/2009,Hobart,S,83,S,S,35,35
9/27/2009,Launceston,S,76,SSW,SSE,26,37
9/27/2009,AliceSprings,E,46,ESE,ESE,28,22
9/27/2009,Darwin,ESE,41,NE,NNW,13,24
9/28/2009,Albury,W,43,W,W,17,24
9/28/2009,BadgerysCreek,WSW,56,WSW,SW,30,28
9/28/2009,Cobar,WSW,39,S,WSW,13,13
9/28/2009,CoffsHarbour,SSW,50,WSW,SW,28,30
9/28/2009,Moree,WSW,43,SW,WSW,22,26
9/28/2009,Newcastle,NA,NA,NW,NW,37,56
9/28/2009,NorahHead,S,44,W,SSE,15,19
9/28/2009,NorfolkIsland,NW,56,SW,WNW,19,17
9/28/2009,Penrith,W,43,W,WSW,19,24
9/28/2009,Richmond,W,44,W,W,22,28
9/28/2009,Sydney,NA,NA,W,S,30,9
9/28/2009,SydneyAirport,NA,NA,W,SSE,30,20
9/28/2009,WaggaWagga,WSW,50,WNW,WSW,15,17
9/28/2009,Williamtown,WNW,57,WNW,SSE,35,19
9/28/2009,Wollongong,SW,70,SW,SSE,22,20
9/28/2009,Canberra,NA,NA,NA,NA,NA,NA
9/28/2009,Tuggeranong,W,41,NW,WSW,17,20
9/28/2009,MountGinini,WSW,52,WSW,SW,9,20
9/28/2009,Ballarat,SW,46,SW,SW,20,17
9/28/2009,Bendigo,SW,50,SW,SW,22,17
9/28/2009,Sale,WNW,54,W,WSW,22,35
9/28/2009,MelbourneAirport,WSW,50,SW,SW,24,13
9/28/2009,Melbourne,WSW,50,SW,SW,24,13
9/28/2009,Mildura,WSW,33,SW,WSW,15,17
9/28/2009,Portland,W,33,SSW,WSW,17,19
9/28/2009,Watsonia,WSW,43,SW,SSW,17,17
9/28/2009,Dartmoor,SW,31,SW,WSW,17,17
9/28/2009,Brisbane,WNW,44,W,W,19,24
9/28/2009,Cairns,ENE,35,S,NE,15,24
9/28/2009,GoldCoast,NW,52,NW,WNW,20,30
9/28/2009,Townsville,NE,37,SW,ENE,7,28
9/28/2009,Adelaide,N,20,NNW,WSW,9,4
9/28/2009,MountGambier,WSW,30,WSW,WSW,15,19
9/28/2009,Nuriootpa,W,20,WSW,W,2,11
9/28/2009,Woomera,WNW,28,ESE,NW,11,4
9/28/2009,Albany,NA,NA,SW,SW,28,31
9/28/2009,Witchcliffe,W,35,SW,WSW,15,17
9/28/2009,PearceRAAF,S,43,SSW,WSW,24,24
9/28/2009,PerthAirport,SSW,48,S,SW,31,31
9/28/2009,Perth,SW,39,SSW,SSW,19,22
9/28/2009,SalmonGums,W,48,W,SSW,13,30
9/28/2009,Walpole,WSW,39,WSW,WNW,17,13
9/28/2009,Hobart,SSW,50,S,SSE,26,24
9/28/2009,Launceston,E,46,N,SE,6,15
9/28/2009,AliceSprings,E,31,E,N,20,11
9/28/2009,Darwin,WNW,35,E,N,15,19
9/29/2009,Albury,NW,19,E,WNW,6,11
9/29/2009,BadgerysCreek,ESE,35,WSW,N,6,6
9/29/2009,Cobar,W,28,SE,SW,6,9
9/29/2009,CoffsHarbour,SW,33,SW,E,19,17
9/29/2009,Moree,W,30,S,SW,2,20
9/29/2009,Newcastle,NA,NA,W,SE,4,9
9/29/2009,NorahHead,SE,30,SW,SE,13,24
9/29/2009,NorfolkIsland,NW,46,NW,WNW,28,28
9/29/2009,Penrith,SE,31,SE,NNW,7,7
9/29/2009,Richmond,ENE,30,E,NW,11,7
9/29/2009,Sydney,NA,NA,W,E,17,19
9/29/2009,SydneyAirport,WSW,33,WSW,ESE,22,20
9/29/2009,WaggaWagga,W,28,NW,SSW,6,9
9/29/2009,Williamtown,NA,NA,W,SE,31,24
9/29/2009,Wollongong,SSW,24,SSW,SE,17,7
9/29/2009,Canberra,NA,NA,NA,NA,NA,NA
9/29/2009,Tuggeranong,N,33,NE,N,7,20
9/29/2009,MountGinini,WSW,31,SW,W,13,13
9/29/2009,Ballarat,NNE,41,N,N,15,22
9/29/2009,Bendigo,N,24,ESE,NW,6,15
9/29/2009,Sale,WNW,33,WNW,SE,13,19
9/29/2009,MelbourneAirport,N,48,NNW,NE,4,19
9/29/2009,Melbourne,N,48,NNW,NE,4,19
9/29/2009,Mildura,N,33,NNE,N,20,15
9/29/2009,Portland,N,56,N,NNW,15,19
9/29/2009,Watsonia,NNW,30,N,NW,6,9
9/29/2009,Dartmoor,N,44,N,NNW,13,22
9/29/2009,Brisbane,ENE,31,WSW,NNE,13,11
9/29/2009,Cairns,NE,43,SSE,ENE,13,22
9/29/2009,GoldCoast,ESE,26,ESE,E,11,19
9/29/2009,Townsville,NNE,33,ESE,ENE,9,22
9/29/2009,Adelaide,NNW,43,NNE,NNW,15,26
9/29/2009,MountGambier,N,44,N,N,30,22
9/29/2009,Nuriootpa,NNE,43,NE,NNW,17,20
9/29/2009,Woomera,N,61,N,N,30,35
9/29/2009,Albany,NA,NA,NNW,SSW,4,7
9/29/2009,Witchcliffe,SSW,46,ESE,SSE,6,13
9/29/2009,PearceRAAF,SW,33,N,SW,13,24
9/29/2009,PerthAirport,WSW,33,N,WSW,13,20
9/29/2009,Perth,SW,37,NNE,WSW,11,15
9/29/2009,SalmonGums,SW,37,NA,S,0,22
9/29/2009,Walpole,SSW,48,SW,SSE,7,20
9/29/2009,Hobart,ESE,22,NW,SE,11,15
9/29/2009,Launceston,NA,NA,E,NW,7,20
9/29/2009,AliceSprings,N,48,N,NW,19,11
9/29/2009,Darwin,WNW,33,NNE,N,11,24
9/30/2009,Albury,NNW,35,E,NNE,7,17
9/30/2009,BadgerysCreek,NW,37,N,WNW,6,24
9/30/2009,Cobar,N,35,NNE,NNW,17,20
9/30/2009,CoffsHarbour,NE,52,NW,NE,24,31
9/30/2009,Moree,NNW,30,NE,NE,17,11
9/30/2009,Newcastle,NA,NA,NA,NA,NA,NA
9/30/2009,NorahHead,NE,50,NE,NE,9,31
9/30/2009,NorfolkIsland,WSW,54,WSW,WSW,24,31
9/30/2009,Penrith,WSW,31,WNW,NE,6,7
9/30/2009,Richmond,E,20,ENE,ENE,4,11
9/30/2009,Sydney,NA,NA,W,ENE,9,20
9/30/2009,SydneyAirport,NE,44,NW,NE,13,31
9/30/2009,WaggaWagga,N,31,E,NW,13,17
9/30/2009,Williamtown,WNW,33,NW,NNW,17,15
9/30/2009,Wollongong,NE,50,NNE,NE,15,41
9/30/2009,Canberra,NA,NA,NA,NA,NA,NA
9/30/2009,Tuggeranong,WNW,41,NA,NW,0,26
9/30/2009,MountGinini,NA,NA,W,WNW,20,26
9/30/2009,Ballarat,NNE,61,N,N,35,37
9/30/2009,Bendigo,NNE,56,NNE,N,15,24
9/30/2009,Sale,WNW,44,ESE,WNW,6,31
9/30/2009,MelbourneAirport,N,89,N,N,63,50
9/30/2009,Melbourne,N,89,N,N,63,50
9/30/2009,Mildura,NNE,61,N,N,28,30
9/30/2009,Portland,NNW,52,NNW,WNW,33,11
9/30/2009,Watsonia,N,67,NNE,N,22,39
9/30/2009,Dartmoor,NNE,50,N,NNW,20,7
9/30/2009,Brisbane,ENE,28,WSW,ENE,6,15
9/30/2009,Cairns,E,35,SSE,E,17,24
9/30/2009,GoldCoast,NE,33,SE,NNE,7,28
9/30/2009,Townsville,NE,35,ENE,NE,24,24
9/30/2009,Adelaide,NE,43,NNE,NNW,9,11
9/30/2009,MountGambier,N,57,N,WNW,30,20
9/30/2009,Nuriootpa,NNE,35,E,NNW,7,15
9/30/2009,Woomera,WNW,76,NNE,NW,43,44
9/30/2009,Albany,NA,NA,N,N,20,24
9/30/2009,Witchcliffe,SSE,28,SE,S,9,15
9/30/2009,PearceRAAF,WSW,37,S,WSW,13,22
9/30/2009,PerthAirport,WSW,39,S,SW,17,28
9/30/2009,Perth,SW,35,S,SW,13,15
9/30/2009,SalmonGums,SSW,43,SSW,SSW,15,26
9/30/2009,Walpole,S,31,S,WSW,9,15
9/30/2009,Hobart,WNW,91,NNW,NW,19,33
9/30/2009,Launceston,NW,52,NNW,NNW,22,26
9/30/2009,AliceSprings,NNW,70,N,NNW,35,39
9/30/2009,Darwin,N,46,ENE,N,17,30
10/1/2009,Albury,SSW,28,N,S,6,9
10/1/2009,BadgerysCreek,NNW,44,NA,WNW,0,22
10/1/2009,Cobar,NNW,43,NNE,NW,17,22
10/1/2009,CoffsHarbour,NNE,48,ESE,NE,15,33
10/1/2009,Moree,NNE,41,NNE,NNE,26,13
10/1/2009,Newcastle,NA,NA,N,NW,4,15
10/1/2009,NorahHead,NNE,43,N,NE,26,30
10/1/2009,NorfolkIsland,SW,43,SW,SSW,28,24
10/1/2009,Penrith,WNW,43,N,WNW,19,24
10/1/2009,Richmond,WNW,39,N,WSW,13,24
10/1/2009,Sydney,NA,NA,NW,NA,15,NA
10/1/2009,SydneyAirport,S,61,SSW,NW,6,30
10/1/2009,WaggaWagga,SW,26,E,SE,11,7
10/1/2009,Williamtown,W,50,NW,NW,13,17
10/1/2009,Wollongong,S,57,N,NNE,13,20
10/1/2009,Canberra,NA,NA,NA,NA,NA,NA
10/1/2009,Tuggeranong,NW,54,N,NW,22,20
10/1/2009,MountGinini,W,70,NA,WNW,NA,39
10/1/2009,Ballarat,ENE,39,S,SSW,17,15
10/1/2009,Bendigo,WSW,39,SE,WSW,11,15
10/1/2009,Sale,W,43,SSW,SW,13,15
10/1/2009,MelbourneAirport,N,37,S,S,13,17
10/1/2009,Melbourne,N,37,S,S,13,17
10/1/2009,Mildura,S,43,W,SW,9,19
10/1/2009,Portland,WSW,37,WSW,WSW,20,24
10/1/2009,Watsonia,NNW,31,SSW,SW,11,13
10/1/2009,Dartmoor,SSW,37,WSW,SW,15,24
10/1/2009,Brisbane,NE,31,NW,NNE,7,13
10/1/2009,Cairns,E,39,SSE,E,19,28
10/1/2009,GoldCoast,NNE,43,NW,NNE,28,35
10/1/2009,Townsville,NE,39,E,ENE,20,30
10/1/2009,Adelaide,SSW,33,SSE,SSW,9,20
10/1/2009,MountGambier,SW,35,SW,WSW,22,17
10/1/2009,Nuriootpa,SSE,37,SSW,SSE,11,9
10/1/2009,Woomera,SSW,44,SSW,SSE,15,19
10/1/2009,Albany,NA,NA,WNW,SW,6,6
10/1/2009,Witchcliffe,W,22,N,W,9,13
10/1/2009,PearceRAAF,SW,30,E,W,17,9
10/1/2009,PerthAirport,W,31,ENE,SW,11,19
10/1/2009,Perth,SSW,28,NE,WSW,11,17
10/1/2009,SalmonGums,SW,28,SW,SW,15,2
10/1/2009,Walpole,WSW,28,NW,W,9,9
10/1/2009,Hobart,NW,59,N,NW,22,22
10/1/2009,Launceston,WNW,46,NNW,W,24,24
10/1/2009,AliceSprings,NW,85,N,NW,37,46
10/1/2009,Darwin,NNW,33,NNE,WNW,2,19
10/2/2009,Albury,SE,30,S,SSW,4,11
10/2/2009,BadgerysCreek,ENE,31,SW,ESE,9,20
10/2/2009,Cobar,WNW,72,NNW,WNW,15,43
10/2/2009,CoffsHarbour,SW,44,NNW,NE,19,30
10/2/2009,Moree,WNW,70,NNE,NW,30,50
10/2/2009,Newcastle,NA,NA,SE,SE,28,37
10/2/2009,NorahHead,SSW,54,S,S,28,26
10/2/2009,NorfolkIsland,W,33,WSW,W,19,17
10/2/2009,Penrith,SSW,48,S,SE,9,24
10/2/2009,Richmond,SE,37,SSW,SSE,7,20
10/2/2009,Sydney,NA,NA,NA,SE,NA,15
10/2/2009,SydneyAirport,S,65,SSW,SSE,15,20
10/2/2009,WaggaWagga,SSW,44,ENE,ESE,9,20
10/2/2009,Williamtown,SSW,41,SSW,SE,26,26
10/2/2009,Wollongong,S,57,S,S,22,15
10/2/2009,Canberra,NA,NA,NA,NA,NA,NA
10/2/2009,Tuggeranong,ESE,31,E,ENE,13,20
10/2/2009,MountGinini,W,43,ENE,NA,9,NA
10/2/2009,Ballarat,S,48,SSE,SSE,30,33
10/2/2009,Bendigo,NA,NA,SSE,S,20,26
10/2/2009,Sale,S,28,N,SSE,7,11
10/2/2009,MelbourneAirport,SSE,50,SSE,S,28,33
10/2/2009,Melbourne,SSE,50,SSE,S,28,33
10/2/2009,Mildura,SSE,46,SE,S,15,22
10/2/2009,Portland,SSE,31,SSE,S,13,13
10/2/2009,Watsonia,SSE,41,SSE,S,13,20
10/2/2009,Dartmoor,S,43,SE,S,15,20
10/2/2009,Brisbane,N,44,E,NE,7,15
10/2/2009,Cairns,NNE,39,SSE,NNE,17,17
10/2/2009,GoldCoast,NNE,39,NW,NNE,28,33
10/2/2009,Townsville,ENE,31,ENE,NE,7,20
10/2/2009,Adelaide,SSE,39,SSW,SSE,7,20
10/2/2009,MountGambier,S,39,SSE,S,15,26
10/2/2009,Nuriootpa,SSE,35,SSE,W,11,9
10/2/2009,Woomera,SSW,59,SSW,S,35,24
10/2/2009,Albany,NA,NA,N,N,6,7
10/2/2009,Witchcliffe,NNW,54,N,NNW,13,28
10/2/2009,PerthAirport,WNW,39,N,W,7,22
10/2/2009,Perth,WSW,31,NNE,W,2,13
10/2/2009,SalmonGums,N,31,ENE,N,15,19
10/2/2009,Walpole,NNW,43,NNW,NW,13,24
10/2/2009,Hobart,W,41,NNW,W,19,15
10/2/2009,Launceston,SSW,35,NNE,E,7,9
10/2/2009,AliceSprings,SSE,37,S,S,17,15
10/2/2009,Darwin,NNE,43,ESE,NW,9,22
10/3/2009,Albury,SSE,31,ESE,ESE,17,11
10/3/2009,BadgerysCreek,SSW,41,SW,S,24,22
10/3/2009,Cobar,SW,44,SW,SW,17,13
10/3/2009,CoffsHarbour,S,63,SE,S,11,44
10/3/2009,Moree,W,37,SW,WSW,17,20
10/3/2009,Newcastle,NA,NA,SE,SE,19,2
10/3/2009,NorahHead,S,72,SSW,SW,33,19
10/3/2009,NorfolkIsland,NNE,39,NW,NNW,15,17
10/3/2009,Penrith,SSW,44,SW,SSW,22,19
10/3/2009,Richmond,S,44,SW,SSW,17,13
10/3/2009,Sydney,NA,NA,SSW,S,22,19
10/3/2009,SydneyAirport,S,72,SSW,S,39,41
10/3/2009,WaggaWagga,W,20,NA,SSE,0,11
10/3/2009,Williamtown,SSW,44,SW,S,28,26
10/3/2009,Wollongong,S,65,SSW,SSW,31,30
10/3/2009,Canberra,NA,NA,NA,NA,NA,NA
10/3/2009,Tuggeranong,SSE,44,S,S,30,15
10/3/2009,MountGinini,ESE,48,ESE,NA,17,NA
10/3/2009,Ballarat,S,56,S,S,31,22
10/3/2009,Bendigo,SSE,44,SE,SSE,24,17
10/3/2009,Sale,ESE,50,NNE,E,9,33
10/3/2009,MelbourneAirport,S,39,S,SE,26,20
10/3/2009,Melbourne,S,39,S,SE,26,20
10/3/2009,Mildura,S,41,SSW,S,20,20
10/3/2009,Portland,SSE,52,SSE,S,17,19
10/3/2009,Watsonia,S,31,S,S,19,9
10/3/2009,Dartmoor,SSW,31,S,S,20,22
10/3/2009,Brisbane,W,46,WNW,W,11,19
10/3/2009,Cairns,NE,30,SE,N,6,13
10/3/2009,GoldCoast,SSE,72,NW,W,31,24
10/3/2009,Townsville,ENE,31,SSE,NNE,9,11
10/3/2009,Adelaide,WSW,30,SSW,SW,11,13
10/3/2009,MountGambier,S,37,SW,S,17,20
10/3/2009,Nuriootpa,SW,35,WSW,SW,9,20
10/3/2009,Woomera,S,33,SSE,S,15,17
10/3/2009,Albany,NA,NA,NNW,NNW,26,7
10/3/2009,Witchcliffe,SSW,28,SSW,SSW,13,13
10/3/2009,PerthAirport,S,31,S,WSW,20,17
10/3/2009,Perth,S,28,S,SW,17,11
10/3/2009,SalmonGums,SSE,41,SW,S,19,17
10/3/2009,Walpole,SW,30,W,WSW,13,15
10/3/2009,Hobart,SSW,33,SSW,SE,13,15
10/3/2009,Launceston,NNE,39,SSE,N,19,7
10/3/2009,AliceSprings,ESE,33,SE,S,20,13
10/3/2009,Darwin,NW,39,NE,NW,11,26
10/4/2009,Albury,NNE,20,NA,SE,0,9
10/4/2009,Cobar,SW,30,S,SW,9,11
10/4/2009,CoffsHarbour,SSW,37,WSW,SSW,15,19
10/4/2009,Moree,NNW,35,NA,WNW,0,13
10/4/2009,Newcastle,NA,NA,SE,NA,9,0
10/4/2009,NorahHead,ESE,44,ESE,ESE,24,22
10/4/2009,NorfolkIsland,NW,52,NNW,NW,24,22
10/4/2009,Penrith,SW,22,SSW,WSW,13,7
10/4/2009,Richmond,SSW,24,SSW,SSW,11,11
