date,location,windgustdir,windgustspeed,winddir9am,winddir3pm,windspeed9am,windspeed3pm
12/3/2010,WaggaWagga,NE,41,ENE,ENE,22,26
12/3/2010,Williamtown,ENE,44,NE,E,15,31
12/3/2010,Wollongong,N,31,SSE,SE,11,7
12/3/2010,Canberra,W,39,S,NE,6,4
12/3/2010,Tuggeranong,W,39,SSE,NE,2,9
12/3/2010,MountGinini,NNE,37,N,ENE,11,13
12/3/2010,Ballarat,NW,69,N,N,19,30
12/3/2010,Bendigo,ENE,46,ENE,E,7,11
12/3/2010,Sale,SW,69,WSW,E,9,33
12/3/2010,MelbourneAirport,NNW,52,N,N,35,24
12/3/2010,Melbourne,NNW,52,N,N,35,24
12/3/2010,Mildura,NNW,46,NNE,NNW,11,19
12/3/2010,Portland,NNW,44,NNW,NNW,11,28
12/3/2010,Dartmoor,W,52,N,ENE,11,9
12/3/2010,Brisbane,ENE,30,SE,NE,4,11
12/3/2010,Cairns,ENE,30,SSE,ENE,13,20
12/3/2010,GoldCoast,E,50,ENE,E,15,20
12/3/2010,Townsville,WSW,41,ENE,ENE,13,19
12/3/2010,Adelaide,NNW,30,N,WNW,9,15
12/3/2010,MountGambier,NW,39,NNE,WNW,15,17
12/3/2010,Nuriootpa,NNW,30,NE,NW,11,9
12/3/2010,Woomera,N,46,N,NNE,20,20
12/3/2010,Albany,NA,NA,WNW,SW,4,33
12/3/2010,Witchcliffe,SW,54,SW,SW,28,22
12/3/2010,PerthAirport,SSW,50,SSW,SW,13,31
12/3/2010,Perth,SW,41,S,SW,9,24
12/3/2010,SalmonGums,SSW,46,SSW,SSW,17,9
12/3/2010,Walpole,SSW,41,WNW,SSW,17,19
12/3/2010,Hobart,SSW,28,SE,N,7,2
12/3/2010,Launceston,NNW,31,SSE,NNW,4,17
12/3/2010,AliceSprings,NNW,39,NNE,NNW,11,17
12/3/2010,Darwin,ENE,31,N,E,13,13
12/4/2010,Albury,WSW,44,SSW,WNW,2,17
12/4/2010,BadgerysCreek,E,30,SE,NNE,4,7
12/4/2010,Cobar,E,28,E,ESE,11,13
12/4/2010,CoffsHarbour,NNE,41,NW,NE,6,30
12/4/2010,Moree,ENE,35,ENE,ENE,17,22
12/4/2010,Newcastle,NA,NA,NA,SE,0,4
12/4/2010,NorahHead,NE,37,NNE,NE,11,20
12/4/2010,NorfolkIsland,ESE,44,ESE,ESE,20,19
12/4/2010,Penrith,ENE,33,ENE,WSW,7,7
12/4/2010,Richmond,NE,20,ENE,E,2,7
12/4/2010,Sydney,NE,31,NNW,E,6,19
12/4/2010,SydneyAirport,NA,NA,N,E,13,24
12/4/2010,WaggaWagga,SW,33,ENE,S,11,7
12/4/2010,Williamtown,ENE,35,NA,E,0,19
12/4/2010,Wollongong,NNE,20,NA,N,0,11
12/4/2010,Canberra,N,33,SSE,NNW,2,7
12/4/2010,Tuggeranong,SSE,33,NA,ESE,0,13
12/4/2010,MountGinini,SE,39,SW,S,15,17
12/4/2010,Ballarat,NNE,43,NNE,NNE,30,7
12/4/2010,Bendigo,E,20,E,ESE,9,9
12/4/2010,Sale,SE,37,NNW,SE,9,24
12/4/2010,MelbourneAirport,N,65,N,S,44,11
12/4/2010,Melbourne,N,65,N,S,44,11
12/4/2010,Mildura,SSE,52,N,ENE,19,9
12/4/2010,Portland,E,37,N,E,6,20
12/4/2010,Watsonia,NNW,44,N,SE,22,4
12/4/2010,Dartmoor,ESE,43,ESE,ESE,2,22
12/4/2010,Brisbane,ENE,33,ENE,ENE,15,11
12/4/2010,Cairns,ENE,33,SSE,ENE,9,19
12/4/2010,GoldCoast,NE,54,ENE,ENE,28,37
12/4/2010,Townsville,ESE,48,ENE,ENE,9,24
12/4/2010,Adelaide,NNW,35,NE,WSW,13,13
12/4/2010,MountGambier,ESE,30,NE,E,9,15
12/4/2010,Nuriootpa,NE,44,NNE,N,9,11
12/4/2010,Woomera,N,57,NNE,N,26,22
12/4/2010,Albany,NA,NA,SW,WSW,33,41
12/4/2010,Witchcliffe,SSW,52,SSW,SSW,15,20
12/4/2010,PerthAirport,WSW,48,SW,WSW,17,28
12/4/2010,Perth,SW,39,S,SW,9,20
12/4/2010,SalmonGums,SW,39,WNW,SW,26,28
12/4/2010,Walpole,SW,44,S,WSW,19,24
12/4/2010,Hobart,SSW,59,NNW,SSW,20,31
12/4/2010,Launceston,NNW,39,NW,NW,7,20
12/4/2010,AliceSprings,NNW,54,NNW,N,11,15
12/4/2010,Darwin,NW,31,W,WNW,11,15
12/5/2010,Albury,SSE,28,SSE,SE,4,13
12/5/2010,BadgerysCreek,ENE,31,SSW,NE,6,4
12/5/2010,Cobar,SE,28,ENE,E,9,13
12/5/2010,CoffsHarbour,NNE,22,E,ESE,11,11
12/5/2010,Moree,NNE,37,NE,NE,13,13
12/5/2010,Newcastle,NA,NA,NE,NA,4,NA
12/5/2010,NorahHead,ENE,33,SE,NE,2,11
12/5/2010,NorfolkIsland,E,37,E,ESE,22,24
12/5/2010,Penrith,ENE,31,NA,SSW,0,11
12/5/2010,Richmond,ENE,31,SSW,SSW,7,13
12/5/2010,Sydney,E,30,WNW,E,6,17
12/5/2010,SydneyAirport,E,35,SSW,SSE,9,22
12/5/2010,WaggaWagga,ENE,44,E,NNE,9,9
12/5/2010,Williamtown,ENE,43,NNE,ENE,13,26
12/5/2010,Wollongong,SE,22,S,SSE,17,13
12/5/2010,Canberra,E,43,SSE,ENE,9,28
12/5/2010,Tuggeranong,ESE,37,S,ESE,15,17
12/5/2010,MountGinini,ENE,50,ESE,E,15,19
12/5/2010,Ballarat,ESE,35,SE,NNE,7,20
12/5/2010,Bendigo,S,39,SE,SSE,11,24
12/5/2010,Sale,E,52,ESE,ESE,20,31
12/5/2010,MelbourneAirport,S,30,SSW,S,7,11
12/5/2010,Melbourne,S,30,SSW,S,7,11
12/5/2010,Mildura,SSE,39,ENE,ENE,9,9
12/5/2010,Portland,NNW,37,ENE,E,20,17
12/5/2010,Watsonia,SSW,28,SSW,SW,7,15
12/5/2010,Dartmoor,NNE,43,ESE,ESE,20,13
12/5/2010,Brisbane,E,28,SE,ENE,4,13
12/5/2010,Cairns,SSE,22,ENE,NE,7,17
12/5/2010,GoldCoast,E,41,ENE,E,15,24
12/5/2010,Townsville,NE,31,NNE,ENE,13,19
12/5/2010,Adelaide,NE,46,NNW,SW,17,17
12/5/2010,MountGambier,SE,52,ENE,NNE,19,13
12/5/2010,Nuriootpa,ENE,44,N,W,15,22
12/5/2010,Woomera,ENE,70,SSE,ENE,6,31
12/5/2010,Albany,NA,NA,SW,WSW,31,26
12/5/2010,Witchcliffe,SSW,39,S,S,20,19
12/5/2010,PearceRAAF,W,33,W,W,13,22
12/5/2010,PerthAirport,SW,39,W,WSW,9,22
12/5/2010,Perth,WSW,31,WSW,SW,11,15
12/5/2010,SalmonGums,W,39,W,W,20,22
12/5/2010,Walpole,SW,33,SSW,SSW,15,13
12/5/2010,Hobart,SE,30,SE,SE,17,15
12/5/2010,Launceston,SSE,35,SSE,SSE,20,7
12/5/2010,AliceSprings,WSW,52,N,NNE,26,22
12/5/2010,Darwin,SSE,37,SSW,WNW,13,26
12/6/2010,Albury,ENE,43,SE,NE,11,19
12/6/2010,BadgerysCreek,N,43,ENE,SW,2,11
12/6/2010,Cobar,ENE,30,ENE,NNE,15,13
12/6/2010,CoffsHarbour,ESE,28,S,SE,11,13
12/6/2010,Moree,ESE,48,ENE,E,19,13
12/6/2010,Newcastle,NA,NA,NE,SE,4,11
12/6/2010,NorahHead,ENE,20,ENE,ESE,2,13
12/6/2010,NorfolkIsland,ENE,31,E,ENE,17,19
12/6/2010,Penrith,S,28,SW,SSW,6,13
12/6/2010,Richmond,E,31,N,E,6,17
12/6/2010,Sydney,ESE,28,ESE,ESE,7,19
12/6/2010,SydneyAirport,E,39,ESE,ESE,13,28
12/6/2010,WaggaWagga,ENE,50,ENE,ENE,26,19
12/6/2010,Williamtown,ENE,44,NE,E,17,30
12/6/2010,Canberra,NE,41,NE,E,15,19
12/6/2010,Tuggeranong,ENE,37,ESE,ENE,9,26
12/6/2010,MountGinini,ENE,56,ENE,ENE,24,17
12/6/2010,Ballarat,NNE,43,NNE,NE,28,17
12/6/2010,Bendigo,WSW,46,ENE,ENE,17,19
12/6/2010,Sale,E,61,E,E,37,46
12/6/2010,MelbourneAirport,NNE,35,ENE,N,6,15
12/6/2010,Melbourne,NNE,35,ENE,N,6,15
12/6/2010,Mildura,E,44,ENE,NW,13,20
12/6/2010,Portland,E,39,NE,ENE,9,24
12/6/2010,Watsonia,E,26,ENE,NNE,6,9
12/6/2010,Dartmoor,ENE,37,E,ENE,15,22
12/6/2010,Brisbane,ESE,30,SE,ESE,7,7
12/6/2010,Cairns,NNE,28,NNE,NE,7,9
12/6/2010,GoldCoast,E,46,SE,SE,33,31
12/6/2010,Townsville,NE,28,N,N,15,15
12/6/2010,Adelaide,NNE,74,NNE,WSW,15,15
12/6/2010,MountGambier,N,52,ESE,ENE,17,30
12/6/2010,Nuriootpa,WNW,48,NE,NNE,15,11
12/6/2010,Woomera,W,56,NNE,N,24,20
12/6/2010,Albany,NA,NA,NNW,WSW,2,13
12/6/2010,Witchcliffe,WSW,30,SSW,SW,4,17
12/6/2010,PearceRAAF,W,30,N,SW,4,22
12/6/2010,PerthAirport,SW,35,NNE,WSW,6,20
12/6/2010,Perth,W,30,NA,SW,0,15
12/6/2010,SalmonGums,NNW,33,NW,NNW,11,17
12/6/2010,Walpole,SW,31,WNW,WSW,11,15
12/6/2010,Hobart,ENE,43,NNE,ENE,17,28
12/6/2010,Launceston,SSE,28,SSW,SSE,6,7
12/6/2010,AliceSprings,NNW,44,NNW,NNW,33,28
12/6/2010,Darwin,NA,NA,WSW,WNW,17,31
12/7/2010,Albury,NNE,43,NE,NE,24,26
12/7/2010,BadgerysCreek,NE,41,NE,E,15,24
12/7/2010,Cobar,NE,43,NE,NE,24,17
12/7/2010,CoffsHarbour,E,26,S,E,13,13
12/7/2010,Moree,ENE,48,NE,NNE,19,19
12/7/2010,Newcastle,NA,NA,NE,SE,11,19
12/7/2010,NorahHead,NE,37,ENE,ENE,13,20
12/7/2010,NorfolkIsland,SSE,28,SE,ESE,15,15
12/7/2010,Penrith,ENE,35,NE,ENE,7,17
12/7/2010,Richmond,ENE,37,NNE,ENE,7,22
12/7/2010,Sydney,ENE,43,E,ENE,19,24
12/7/2010,SydneyAirport,ENE,50,ENE,ENE,22,37
12/7/2010,WaggaWagga,ENE,48,ENE,NE,26,22
12/7/2010,Williamtown,E,50,ENE,ENE,20,33
12/7/2010,Wollongong,NE,33,NE,NE,7,28
12/7/2010,Canberra,NE,43,ENE,NE,13,24
12/7/2010,Tuggeranong,E,39,ENE,NE,9,17
12/7/2010,MountGinini,NE,54,NE,NE,15,19
12/7/2010,Ballarat,N,63,NNE,N,37,37
12/7/2010,Bendigo,NNE,46,NE,NNE,28,22
12/7/2010,Sale,E,56,ENE,E,11,33
12/7/2010,MelbourneAirport,NNE,67,N,NNE,35,26
12/7/2010,Melbourne,NNE,67,N,NNE,35,26
12/7/2010,Mildura,SW,61,NNE,NNE,24,26
12/7/2010,Portland,N,46,NE,N,13,4
12/7/2010,Watsonia,N,56,NNE,NE,17,11
12/7/2010,Dartmoor,N,54,NE,N,20,20
12/7/2010,Brisbane,E,37,SSE,E,9,9
12/7/2010,Cairns,NNE,31,SE,E,7,19
12/7/2010,GoldCoast,SE,41,SSE,SE,20,35
12/7/2010,Townsville,N,31,ENE,ENE,11,20
12/7/2010,Adelaide,WSW,52,NNW,SSE,20,19
12/7/2010,MountGambier,N,54,NNE,NW,30,30
12/7/2010,Nuriootpa,ENE,61,N,SW,13,31
12/7/2010,Woomera,NNW,135,NNE,NA,31,NA
12/7/2010,Albany,NA,NA,SW,WSW,22,22
12/7/2010,Witchcliffe,SSW,39,SSW,SSW,19,22
12/7/2010,PearceRAAF,WSW,44,SW,SW,22,22
12/7/2010,PerthAirport,WSW,41,SSW,SW,20,28
12/7/2010,Perth,SW,37,SSW,WSW,15,17
12/7/2010,SalmonGums,SW,50,W,SW,22,28
12/7/2010,Walpole,SW,37,WSW,SW,17,20
12/7/2010,Hobart,NNE,50,N,NNE,17,31
12/7/2010,Launceston,NNE,44,SE,ENE,6,17
12/7/2010,AliceSprings,NNW,56,NW,WNW,39,19
12/7/2010,Darwin,W,31,WSW,W,7,17
12/8/2010,Albury,NNW,61,NNE,NNE,22,35
12/8/2010,BadgerysCreek,ENE,37,NE,NNE,13,19
12/8/2010,Cobar,NNE,63,NNE,NNE,26,24
12/8/2010,CoffsHarbour,NE,44,NNE,NNE,24,30
12/8/2010,Moree,NE,50,NE,NNE,31,24
12/8/2010,Newcastle,NA,NA,N,NE,28,6
12/8/2010,NorahHead,NE,56,NNE,NE,19,39
12/8/2010,NorfolkIsland,ESE,33,E,SE,20,20
12/8/2010,Penrith,ENE,41,NE,NE,9,17
12/8/2010,Richmond,E,39,NNE,N,6,17
12/8/2010,Sydney,NE,63,NE,NE,15,28
12/8/2010,SydneyAirport,NE,74,NE,NE,26,43
12/8/2010,WaggaWagga,NW,96,NNE,N,20,30
12/8/2010,Williamtown,NE,43,NNE,NE,26,22
12/8/2010,Wollongong,NE,57,NE,NE,35,50
12/8/2010,Canberra,N,76,WSW,NNW,6,28
12/8/2010,Tuggeranong,N,48,N,NW,2,20
12/8/2010,MountGinini,NNW,76,N,NW,28,33
12/8/2010,Ballarat,NNW,61,N,N,30,30
12/8/2010,Bendigo,N,44,N,NW,22,15
12/8/2010,Sale,W,52,NE,NNE,17,15
12/8/2010,MelbourneAirport,N,65,N,WNW,37,20
12/8/2010,Melbourne,N,65,N,WNW,37,20
12/8/2010,Mildura,SSW,37,NA,W,0,15
12/8/2010,Portland,WNW,69,N,W,28,26
12/8/2010,Watsonia,NE,39,NNE,WNW,15,9
12/8/2010,Dartmoor,N,48,NW,WSW,20,17
12/8/2010,Brisbane,E,26,ENE,ENE,9,13
12/8/2010,Cairns,ENE,31,S,SE,13,15
12/8/2010,GoldCoast,ENE,33,ENE,E,19,17
12/8/2010,Townsville,ENE,41,E,ENE,19,30
12/8/2010,Adelaide,NNE,41,WSW,WNW,17,20
12/8/2010,MountGambier,NNE,70,W,W,33,28
12/8/2010,Nuriootpa,WSW,44,W,W,19,28
12/8/2010,Woomera,W,37,SW,W,17,22
12/8/2010,Albany,NA,NA,SW,S,22,31
12/8/2010,Witchcliffe,S,54,SSE,SSE,20,30
12/8/2010,PearceRAAF,SW,50,ESE,SW,11,28
12/8/2010,PerthAirport,S,52,SSW,WSW,13,31
12/8/2010,Perth,SSW,44,SSW,SSW,15,20
12/8/2010,SalmonGums,SW,39,SSW,SSW,20,24
12/8/2010,Walpole,SSW,41,SSE,SSE,15,11
12/8/2010,Hobart,NNW,57,N,NNW,9,26
12/8/2010,Launceston,NW,48,WNW,NW,11,13
12/8/2010,AliceSprings,N,76,NW,SE,33,9
12/8/2010,Darwin,NNW,31,ESE,NNW,11,15
12/9/2010,Albury,W,39,W,WNW,11,20
12/9/2010,BadgerysCreek,N,46,NW,N,2,17
12/9/2010,Cobar,W,43,NNW,WNW,15,20
12/9/2010,CoffsHarbour,NNE,63,N,NNE,28,44
12/9/2010,Moree,NNE,44,NNE,N,31,26
12/9/2010,Newcastle,NA,NA,N,NW,4,9
12/9/2010,NorfolkIsland,ESE,37,SE,SE,22,20
12/9/2010,Penrith,N,44,SSW,N,2,24
12/9/2010,Richmond,NNW,56,NE,NNW,11,19
12/9/2010,Sydney,N,31,NE,SSE,13,9
12/9/2010,SydneyAirport,NW,57,NNE,NE,19,22
12/9/2010,WaggaWagga,WSW,35,W,WNW,9,15
12/9/2010,Williamtown,WNW,41,N,WNW,13,26
12/9/2010,Wollongong,NE,39,ESE,SSE,15,13
12/9/2010,Canberra,NNW,52,NNW,WNW,17,6
12/9/2010,Tuggeranong,N,31,N,NNW,15,17
12/9/2010,MountGinini,NNW,67,WNW,WNW,22,24
12/9/2010,Ballarat,NNW,31,SW,WNW,4,19
12/9/2010,Bendigo,WSW,33,SW,NW,7,19
12/9/2010,Sale,E,31,ESE,ENE,9,13
12/9/2010,MelbourneAirport,SW,31,SSW,NNE,11,13
12/9/2010,Melbourne,SW,31,SSW,NNE,11,13
12/9/2010,Mildura,W,39,S,WNW,7,20
12/9/2010,Portland,W,57,WNW,W,20,33
12/9/2010,Watsonia,WSW,30,SSW,SSE,13,6
12/9/2010,Dartmoor,WNW,54,NNW,W,11,26
12/9/2010,Brisbane,NE,24,ENE,NE,9,11
12/9/2010,Cairns,SSW,33,NE,ESE,4,20
12/9/2010,GoldCoast,NNE,33,NE,NNE,17,24
12/9/2010,Townsville,ENE,37,ESE,ENE,19,31
12/9/2010,Adelaide,NW,46,WSW,W,15,24
12/9/2010,MountGambier,WNW,56,NNW,W,15,31
12/9/2010,Nuriootpa,W,50,WNW,W,15,30
12/9/2010,Woomera,SW,52,SSW,WSW,13,28
12/9/2010,Albany,NA,NA,SSW,S,19,19
12/9/2010,Witchcliffe,S,48,SSE,S,24,30
12/9/2010,PearceRAAF,ESE,54,SE,SE,20,20
12/9/2010,PerthAirport,ESE,48,E,WSW,19,28
12/9/2010,Perth,SSW,43,E,SSW,11,22
12/9/2010,SalmonGums,SSW,44,SW,SSE,20,28
12/9/2010,Walpole,S,31,S,S,11,15
12/9/2010,Hobart,NNW,39,NW,SE,24,17
12/9/2010,Launceston,NNW,39,NNW,NNW,11,24
12/9/2010,AliceSprings,NW,52,E,WNW,17,11
12/9/2010,Darwin,E,37,E,NNW,9,28
12/10/2010,Albury,WNW,46,WNW,W,13,26
12/10/2010,BadgerysCreek,SW,31,SSE,N,7,9
12/10/2010,Cobar,WSW,35,SSW,SW,13,13
12/10/2010,CoffsHarbour,N,50,NW,NE,20,26
12/10/2010,Moree,WNW,48,N,SW,26,15
12/10/2010,Newcastle,NA,NA,NW,NA,11,0
12/10/2010,NorfolkIsland,SSE,35,E,E,22,20
12/10/2010,Penrith,WSW,33,NE,SW,4,11
12/10/2010,Richmond,W,33,S,WSW,11,24
12/10/2010,Sydney,S,46,WSW,E,17,28
12/10/2010,SydneyAirport,SSW,50,WSW,ENE,22,26
12/10/2010,WaggaWagga,WNW,46,WSW,W,17,26
12/10/2010,Williamtown,WNW,61,W,NE,20,15
12/10/2010,Wollongong,SSE,52,WNW,NE,2,30
12/10/2010,Canberra,WNW,52,NNW,WNW,17,35
12/10/2010,Tuggeranong,NW,50,NNW,WNW,11,24
12/10/2010,MountGinini,W,63,WNW,W,24,31
12/10/2010,Ballarat,WNW,50,W,WNW,28,30
12/10/2010,Bendigo,NW,50,WSW,WNW,13,28
12/10/2010,Sale,WSW,72,WSW,WSW,39,39
12/10/2010,MelbourneAirport,W,52,WSW,WNW,19,20
12/10/2010,Melbourne,W,52,WSW,WNW,19,20
12/10/2010,Mildura,WSW,44,SSW,WSW,15,20
12/10/2010,Portland,WNW,70,W,W,28,43
12/10/2010,Watsonia,SW,43,WSW,W,22,19
12/10/2010,Dartmoor,WNW,63,WNW,WNW,22,35
12/10/2010,Brisbane,NE,31,NNW,NE,7,15
12/10/2010,Cairns,NE,33,ESE,NE,19,19
12/10/2010,GoldCoast,NNE,44,NNW,NNE,22,35
12/10/2010,Townsville,NE,37,ESE,NE,15,28
12/10/2010,Adelaide,WSW,44,SW,WSW,19,19
12/10/2010,MountGambier,WNW,61,W,WNW,39,39
12/10/2010,Nuriootpa,WSW,50,WSW,W,15,28
12/10/2010,Woomera,SSW,50,S,SSW,22,24
12/10/2010,Albany,NA,NA,SW,SW,19,19
12/10/2010,Witchcliffe,SSE,46,SSE,SSE,22,26
12/10/2010,PearceRAAF,ESE,56,ENE,SSE,19,11
12/10/2010,PerthAirport,ESE,56,E,W,26,26
12/10/2010,Perth,SW,37,ESE,SW,15,20
12/10/2010,SalmonGums,SSW,43,SW,SSW,13,20
12/10/2010,Walpole,WSW,37,SSW,SSW,11,15
12/10/2010,Hobart,NNW,85,NW,NW,26,26
12/10/2010,Launceston,NNW,63,WNW,NW,22,28
12/10/2010,AliceSprings,ESE,35,ESE,ESE,15,22
12/10/2010,Darwin,ENE,37,N,ESE,11,6
12/11/2010,Albury,WNW,43,W,WNW,17,24
12/11/2010,BadgerysCreek,N,37,SSW,NNW,4,22
12/11/2010,Cobar,WNW,33,SSE,WSW,6,15
12/11/2010,CoffsHarbour,SSW,26,SSW,SSW,6,13
12/11/2010,Moree,SSE,17,SW,WSW,7,9
12/11/2010,Newcastle,NA,NA,NA,SE,0,7
12/11/2010,NorahHead,SSW,43,S,NE,9,20
12/11/2010,NorfolkIsland,ESE,33,NE,SSE,15,19
12/11/2010,Penrith,WSW,35,NNE,NNE,9,9
12/11/2010,Richmond,NW,37,NNE,NW,4,22
12/11/2010,Sydney,NE,39,W,ENE,13,22
12/11/2010,SydneyAirport,NE,50,WSW,ENE,22,30
12/11/2010,WaggaWagga,W,35,W,WNW,7,24
12/11/2010,Williamtown,S,31,SSE,E,17,22
12/11/2010,Wollongong,NW,35,SW,N,20,9
12/11/2010,Canberra,NNW,50,WNW,NNW,20,28
12/11/2010,Tuggeranong,NW,41,NW,NW,13,22
12/11/2010,MountGinini,W,56,W,WNW,24,28
12/11/2010,Ballarat,NW,65,N,NW,30,33
12/11/2010,Bendigo,W,52,NW,NW,19,31
12/11/2010,Sale,NW,52,NNW,NW,30,37
12/11/2010,MelbourneAirport,N,57,NNW,NNW,28,33
12/11/2010,Melbourne,N,57,NNW,NNW,28,33
12/11/2010,Mildura,WNW,48,NW,NW,15,24
12/11/2010,Portland,NW,74,WNW,WNW,33,28
12/11/2010,Watsonia,N,65,NNW,NW,22,22
12/11/2010,Dartmoor,NNW,69,NW,NW,26,35
12/11/2010,Brisbane,W,48,N,SSW,7,6
12/11/2010,Cairns,NNE,26,SE,N,9,17
12/11/2010,GoldCoast,NNW,37,NNW,ENE,20,9
12/11/2010,Townsville,NW,37,NW,NNE,6,22
12/11/2010,Adelaide,WNW,59,NW,W,17,28
12/11/2010,MountGambier,W,69,NW,NW,22,33
12/11/2010,Nuriootpa,WNW,61,WNW,WNW,26,30
12/11/2010,Woomera,W,52,SW,WSW,9,33
12/11/2010,Albany,NA,NA,SW,SE,19,11
12/11/2010,Witchcliffe,SSE,43,SSE,SSE,22,24
12/11/2010,PearceRAAF,E,50,ENE,SSE,19,11
12/11/2010,PerthAirport,E,50,E,SW,20,28
12/11/2010,Perth,SW,35,ESE,SSW,11,17
12/11/2010,SalmonGums,S,44,SW,SSW,20,24
12/11/2010,Walpole,SSW,24,S,SSE,7,13
12/11/2010,Hobart,WNW,72,NW,NW,20,24
12/11/2010,Launceston,NW,65,NW,NNW,22,30
12/11/2010,AliceSprings,ESE,30,SE,SSW,15,9
12/11/2010,Darwin,SSW,35,SE,WNW,9,13
12/12/2010,Albury,NW,46,W,WNW,24,24
12/12/2010,BadgerysCreek,WNW,46,N,NW,11,26
12/12/2010,Cobar,SW,33,SSW,SW,13,17
12/12/2010,CoffsHarbour,N,30,SE,ENE,13,13
12/12/2010,Moree,W,31,NE,WNW,9,15
12/12/2010,Newcastle,NA,NA,NW,NW,6,7
12/12/2010,NorahHead,WNW,33,N,E,11,28
12/12/2010,NorfolkIsland,E,39,ESE,E,17,24
12/12/2010,Penrith,WNW,57,NNE,WNW,11,19
12/12/2010,Richmond,WSW,41,N,WSW,15,19
12/12/2010,Sydney,SSW,46,W,ENE,6,28
12/12/2010,SydneyAirport,S,52,N,NE,9,13
12/12/2010,WaggaWagga,W,43,WSW,WNW,19,20
12/12/2010,Williamtown,WNW,61,W,WNW,19,35
12/12/2010,Wollongong,SSW,54,NNE,NW,9,30
12/12/2010,Canberra,WNW,57,WNW,WNW,20,26
12/12/2010,Tuggeranong,WNW,50,NW,WNW,15,26
12/12/2010,MountGinini,W,70,W,W,41,30
12/12/2010,Ballarat,W,52,W,WSW,30,22
12/12/2010,Bendigo,WNW,43,W,W,24,20
12/12/2010,Sale,WSW,61,W,WSW,37,37
12/12/2010,MelbourneAirport,W,54,WNW,SW,31,33
12/12/2010,Melbourne,W,54,WNW,SW,31,33
12/12/2010,Mildura,SSW,43,WSW,WSW,17,20
12/12/2010,Portland,W,69,SW,WSW,13,28
12/12/2010,Watsonia,WSW,46,WNW,WSW,19,31
12/12/2010,Dartmoor,SW,39,SW,WSW,9,26
12/12/2010,Brisbane,W,15,NW,NE,2,6
12/12/2010,Cairns,W,39,N,NNW,11,19
12/12/2010,GoldCoast,NNE,31,NW,NNE,13,28
12/12/2010,Townsville,N,37,WNW,NNW,13,22
12/12/2010,Adelaide,WSW,39,SW,WSW,19,17
12/12/2010,MountGambier,WNW,44,WSW,W,20,30
12/12/2010,Nuriootpa,WSW,43,W,WSW,24,22
12/12/2010,Woomera,S,44,SW,SSW,15,13
12/12/2010,Albany,NA,NA,ENE,ESE,4,35
12/12/2010,Witchcliffe,SSE,44,ESE,S,9,22
12/12/2010,PearceRAAF,E,52,NE,WSW,26,31
12/12/2010,PerthAirport,ENE,52,ENE,SW,26,28
12/12/2010,Perth,NE,41,ENE,SSW,15,19
12/12/2010,SalmonGums,NE,33,ENE,NNW,19,7
12/12/2010,Walpole,SE,31,ENE,SSE,11,15
12/12/2010,Hobart,NW,59,NW,NW,22,20
12/12/2010,Launceston,NNW,85,NW,NW,17,22
12/12/2010,AliceSprings,E,28,E,ESE,15,9
12/12/2010,Darwin,SSW,37,N,WSW,4,20
12/13/2010,Albury,WNW,33,ESE,SW,7,11
12/13/2010,BadgerysCreek,ESE,43,SSE,E,9,19
12/13/2010,Cobar,WSW,22,ESE,S,9,6
12/13/2010,CoffsHarbour,WSW,50,S,S,15,19
12/13/2010,Moree,WSW,61,ENE,WSW,11,20
12/13/2010,Newcastle,NA,NA,S,SE,6,19
12/13/2010,NorahHead,SSW,46,SSW,SSE,17,17
12/13/2010,NorfolkIsland,E,35,NNW,WNW,13,19
12/13/2010,Penrith,SE,37,SSE,SSW,11,7
12/13/2010,Richmond,ESE,37,SSE,ENE,11,7
12/13/2010,Sydney,SSW,44,SSW,ESE,15,24
12/13/2010,SydneyAirport,SSW,48,SSW,SE,19,24
12/13/2010,WaggaWagga,W,28,NA,SE,0,9
12/13/2010,Williamtown,SSW,39,S,SSE,30,28
12/13/2010,Wollongong,SSW,33,S,SSE,13,13
12/13/2010,Canberra,E,41,NW,NNE,4,7
12/13/2010,Tuggeranong,NE,31,SSE,WNW,6,11
12/13/2010,MountGinini,WSW,33,SW,WNW,6,7
12/13/2010,Ballarat,WNW,30,W,SSE,20,6
12/13/2010,Bendigo,WNW,35,S,WSW,6,20
12/13/2010,Sale,SW,35,WNW,WSW,13,15
12/13/2010,MelbourneAirport,SSW,24,WSW,ESE,13,6
12/13/2010,Melbourne,SSW,24,WSW,ESE,13,6
12/13/2010,Mildura,NW,22,S,SE,9,9
12/13/2010,Portland,W,44,NW,W,17,30
12/13/2010,Watsonia,SE,22,NW,SSE,7,7
12/13/2010,Dartmoor,W,41,NNW,SW,15,11
12/13/2010,Brisbane,ENE,30,SSW,E,2,13
12/13/2010,Cairns,S,31,W,S,9,20
12/13/2010,GoldCoast,ESE,37,SE,ESE,9,24
12/13/2010,Townsville,ENE,35,SW,ENE,9,26
12/13/2010,Adelaide,W,31,NW,SW,4,19
12/13/2010,MountGambier,WSW,39,NW,W,15,17
12/13/2010,Nuriootpa,SE,33,ENE,NE,9,11
12/13/2010,Woomera,W,43,E,WSW,19,13
12/13/2010,Albany,NA,NA,S,SW,17,28
12/13/2010,Witchcliffe,SSE,43,S,SSW,22,20
12/13/2010,PearceRAAF,SW,48,SW,WSW,15,31
12/13/2010,PerthAirport,WSW,44,SSW,WSW,13,31
